Account,ASM,Growth Category,Link,My Last Call Date,Narc Id,Product Line,RSD,SEG,TM,$ / Fte (Mat),$ / Fte (Ytd),$ MAT Growth,$ YTD Growth,% MAT Growth,% YTD Growth,CYTD GLR Sales,FTE,MAT GLR Sales,Number of Records,PMAT GLR Sales,PYTD GLR Sales
Alpine Animal Hospital - 12416,132 - Archuleta,Growers,,6/12/2015,12416,Ophthalmics,1WO - Ford,B,3213 - Dempster,57.093333,17.093333,171.28,51.28,0,0,51.28,3,171.28,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Otics,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,PHC Other,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,PM 3 Yr Rabies/Rabdomune,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Palladia CAD Therapeutics,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Pet Cal,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Pet Tabs Plus,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Pet Tabs Vet Formula,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Pet Tinic,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Pet Wellness Report,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Porphyromonas Vaccine,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Primor,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Primucell,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,ProHeart 6,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,ProMeris Cat,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,ProMeris Dog,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Profit Solver,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,Decliners,,6/12/2015,12416,Propoflo,1WO - Ford,B,3213 - Dempster,-103.13,-91.1,-309.39,-273.3,-56.521977,-80.179545,67.56,3,237.99,1,547.38,340.86
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,RFD,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Rabies Service Items,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Revolution Canine,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,Growers,,6/12/2015,12416,Revolution Feline,1WO - Ford,B,3213 - Dempster,-105,4.333333,-315,13,-47.297297,3.846153,351,3,351,1,666,338
Alpine Animal Hospital - 12416,132 - Archuleta,Decliners,,6/12/2015,12416,Revolution Puppy Kitten,1WO - Ford,B,3213 - Dempster,-92,-92,-276,-276,-100,-100,0,3,0,1,276,276
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Rimadyl BP,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Rimadyl Caplets,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,Decliners,,6/12/2015,12416,Rimadyl Chewable,1WO - Ford,B,3213 - Dempster,-75.316666,-140.733333,-225.95,-422.2,-24.689941,-63.882584,238.7,3,689.2,1,915.15,660.9
Alpine Animal Hospital - 12416,132 - Archuleta,Decliners,,6/12/2015,12416,Rimadyl Injectable,1WO - Ford,B,3213 - Dempster,44.716666,-24.416666,134.15,-73.25,20.2094,-18.917871,313.95,3,797.95,1,663.8,387.2
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Sevoflurane,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Simbadol,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Simplicef,1WO - Ford,B,3213 - Dempster,-3.45,0,-10.35,0,-100,0,0,3,0,1,10.35,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Sleepaway,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Slentrol,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,Decliners,,6/12/2015,12416,Steroids/ Neo Predef,1WO - Ford,B,3213 - Dempster,-4.63,-4.63,-13.89,-13.89,-100,-100,0,3,0,1,13.89,13.89
Alpine Animal Hospital - 12416,132 - Archuleta,Growers,,6/12/2015,12416,Synotic Otic Solution,1WO - Ford,B,3213 - Dempster,0.566666,0.366666,1.7,1.1,4.381443,5.583756,20.8,3,40.5,1,38.8,19.7
Alpine Animal Hospital - 12416,132 - Archuleta,Decliners,,6/12/2015,12416,Telazol,1WO - Ford,B,3213 - Dempster,11.666666,-13.383333,35,-40.15,4.243195,-8.922222,409.85,3,859.85,1,824.85,450
Alpine Animal Hospital - 12416,132 - Archuleta,Growers,,6/12/2015,12416,Temaril P,1WO - Ford,B,3213 - Dempster,287.35,280.866666,862.05,842.6,221.492805,0,842.6,3,1251.25,1,389.2,0
Alpine Animal Hospital - 12416,132 - Archuleta,Growers,,6/12/2015,12416,Three Year Rabies,1WO - Ford,B,3213 - Dempster,106.666666,130,320,390,23.970037,56.521739,1080,3,1655,1,1335,690
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Torbutrol,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Tritop,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,VerCornell,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,VerTAMU,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Veritias,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Vi-Sorbits,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,Growers,,6/12/2015,12416,Viokase-V Liquid,1WO - Ford,B,3213 - Dempster,103.66,29.35,310.98,88.05,440.793763,124.805102,158.6,3,381.53,1,70.55,70.55
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Witness FeLV,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Witness Felv-FIV,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Witness HW,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Witness Parvo,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Witness Repro,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Animal Hospital - 12416,132 - Archuleta,No Change,,6/12/2015,12416,Zeniquin,1WO - Ford,B,3213 - Dempster,0,0,0,0,0,0,0,3,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,4 Way Lepto,1WO - Ford,,3213 - Dempster,15,0,15,0,6.060606,0,0,1,262.5,1,247.5,0
Alpine Vet Hospital - 26617,132 - Archuleta,Decliners,,6/23/2015,26617,Albon,1WO - Ford,,3213 - Dempster,-33.15,-33.15,-33.15,-33.15,-100,-100,0,1,0,1,33.15,33.15
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Amforol Tabs,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Amoxi,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Anipryl,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Antirobe,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Antisedan - Canine,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Apoquel,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Assay,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Assure,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Bactoderm,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Bio Medical Other,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Bordetella Mono,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Bronchicine,1WO - Ford,,3213 - Dempster,-287.5,15,-287.5,15,-46.558704,4.761904,330,1,330,1,617.5,315
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Business Consulting CA,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Canine Bios Service Items,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Canine Influenza,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Canine Measles,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Canine Other,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Cerenia Inj Emesis,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Cerenia Oral,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Cestex,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Clavamox,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,CliniCare,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Convenia,1WO - Ford,,3213 - Dempster,1294.15,1041.6,1294.15,1041.6,0,0,1041.6,1,1294.15,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Corona Mono,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Corona Poly,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Domitor - Dexdomitor,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Doxirobe,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Eradimite,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Favor,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Felocell CVR,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Felocell CVR-C,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Hemoclip other surgical,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,High Titer Parv/ Corona,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,High Titer Parvo,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Ketaset,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Lax-Aire,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Leukocell,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Lincocin Sterile Solution,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Lyme Vax,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Medrol,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Mita-Clear,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Mitaban,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Nemex,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Nolvadent,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,One Year Rabies,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Ophthalmics,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Otics,1WO - Ford,,3213 - Dempster,108,108,108,108,0,0,108,1,108,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,PHC Other,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,PM 3 Yr Rabies/Rabdomune,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Palladia CAD Therapeutics,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Pet Cal,1WO - Ford,,3213 - Dempster,98.2,98.2,98.2,98.2,0,0,98.2,1,98.2,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Pet Tabs Plus,1WO - Ford,,3213 - Dempster,165.92,64.4,165.92,64.4,176.510638,68.510638,158.4,1,259.92,1,94,94
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Pet Tabs Vet Formula,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Pet Tinic,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Pet Wellness Report,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Porphyromonas Vaccine,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Primor,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Decliners,,6/23/2015,26617,Primucell,1WO - Ford,,3213 - Dempster,-576.25,-576.25,-576.25,-576.25,-100,-100,0,1,0,1,576.25,576.25
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,ProHeart 6,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,ProMeris Cat,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,ProMeris Dog,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Profit Solver,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Propoflo,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,RFD,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Decliners,,6/23/2015,26617,Rabies Service Items,1WO - Ford,,3213 - Dempster,-10,-10,-10,-10,-50,-50,10,1,10,1,20,20
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Revolution Canine,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Revolution Feline,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Revolution Puppy Kitten,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Rimadyl BP,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Rimadyl Caplets,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Rimadyl Chewable,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Rimadyl Injectable,1WO - Ford,,3213 - Dempster,104.65,104.65,104.65,104.65,0,0,104.65,1,104.65,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Sevoflurane,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Simbadol,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Simplicef,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Sleepaway,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Slentrol,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Steroids/ Neo Predef,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Synotic Otic Solution,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Decliners,,6/23/2015,26617,Telazol,1WO - Ford,,3213 - Dempster,-97.9,-103.3,-97.9,-103.3,-22.019793,-30.607407,234.2,1,346.7,1,444.6,337.5
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Temaril P,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,Growers,,6/23/2015,26617,Three Year Rabies,1WO - Ford,,3213 - Dempster,-95,5,-95,5,-28.787878,4.347826,120,1,235,1,330,115
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Torbutrol,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Tritop,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,VerCornell,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,VerTAMU,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Veritias,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Vi-Sorbits,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Viokase-V Liquid,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Witness FeLV,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Witness Felv-FIV,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Witness HW,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Witness Parvo,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Witness Repro,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Alpine Vet Hospital - 26617,132 - Archuleta,No Change,,6/23/2015,26617,Zeniquin,1WO - Ford,,3213 - Dempster,0,0,0,0,0,0,0,1,0,1,0,0
Animal Clinic - 21277,132 - Archuleta,No Change,,7/2/2015,21277,4 Way Lepto,1WO - Ford,A,3213 - Dempster,0,0,0,0,0,0,0,4,0,1,0,0
